Train_ID,Station_Code,Station_Name,Train_Priority,Weather_Condition,Time_of_Day,Day_of_Week,Network_Congestion,Active_Incident,Scheduled_Arrival_Mins,Actual_Arrival_Mins,Delay_Minutes,Distance_From_Source_Km,Journey_Date
12313,SDAH,SEALDAH,RAJDHANI,RAIN,EVENING,FRIDAY,HIGH,SIGNAL_FAILURE,0,31.37,31.37,0.0,2025-06-13
12313,DGR,DURGAPUR,RAJDHANI,RAIN,EVENING,FRIDAY,HIGH,SIGNAL_FAILURE,108,154.5,46.5,161.8,2025-06-13
12313,ASN,ASANSOL JN,RAJDHANI,RAIN,EVENING,FRIDAY,LOW,SIGNAL_FAILURE,136,191.73,55.73,204.3,2025-06-13
12313,DHN,DHANBAD JN,RAJDHANI,FOG,NIGHT,FRIDAY,HIGH,SIGNAL_FAILURE,210,283.85,73.85,261.7,2025-06-13
12313,GAYA,GAYA JN,RAJDHANI,RAIN,NIGHT,FRIDAY,HIGH,SIGNAL_FAILURE,367,475.47,108.47,455.8,2025-06-13
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,RAIN,NIGHT,FRIDAY,HIGH,SIGNAL_FAILURE,503,623,120,656.8,2025-06-13
12313,CNB,KANPUR CENTRAL,RAJDHANI,RAIN,MORNING,FRIDAY,MEDIUM,SIGNAL_FAILURE,865,985,120,992.4,2025-06-13
12313,NDLS,NEW DELHI,RAJDHANI,RAIN,MORNING,FRIDAY,HIGH,SIGNAL_FAILURE,1080,1200,120,1430.5,2025-06-13
12313,SDAH,SEALDAH,RAJDHANI,RAIN,EVENING,SATURDAY,HIGH,NO,0,15.03,15.03,0.0,2025-06-14
12313,DGR,DURGAPUR,RAJDHANI,RAIN,EVENING,SATURDAY,MEDIUM,NO,108,120.79,12.79,161.8,2025-06-14
12313,ASN,ASANSOL JN,RAJDHANI,RAIN,EVENING,SATURDAY,MEDIUM,NO,136,148.66,12.66,204.3,2025-06-14
12313,DHN,DHANBAD JN,RAJDHANI,RAIN,NIGHT,SATURDAY,MEDIUM,NO,210,219.85,9.85,261.7,2025-06-14
12313,GAYA,GAYA JN,RAJDHANI,RAIN,NIGHT,SATURDAY,LOW,NO,367,374.29,7.29,455.8,2025-06-14
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,RAIN,NIGHT,SATURDAY,MEDIUM,NO,503,514.93,11.93,656.8,2025-06-14
12313,CNB,KANPUR CENTRAL,RAJDHANI,RAIN,MORNING,SATURDAY,HIGH,LATE_INCOMING_TRAIN,865,888.32,23.32,992.4,2025-06-14
12313,NDLS,NEW DELHI,RAJDHANI,RAIN,MORNING,SATURDAY,MEDIUM,NO,1080,1107.21,27.21,1430.5,2025-06-14
12313,SDAH,SEALDAH,RAJDHANI,HEATWAVE,EVENING,SUNDAY,CRITICAL,NO,0,25.24,25.24,0.0,2025-06-15
12313,DGR,DURGAPUR,RAJDHANI,MONSOON_STORM,EVENING,SUNDAY,CRITICAL,NO,108,150.53,42.53,161.8,2025-06-15
12313,ASN,ASANSOL JN,RAJDHANI,HEATWAVE,EVENING,SUNDAY,MEDIUM,NO,136,182.44,46.44,204.3,2025-06-15
12313,DHN,DHANBAD JN,RAJDHANI,HEATWAVE,NIGHT,SUNDAY,CRITICAL,NO,210,271.12,61.12,261.7,2025-06-15
12313,GAYA,GAYA JN,RAJDHANI,RAIN,NIGHT,SUNDAY,CRITICAL,NO,367,443.44,76.44,455.8,2025-06-15
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,HEATWAVE,NIGHT,SUNDAY,CRITICAL,NO,503,596.04,93.04,656.8,2025-06-15
12313,CNB,KANPUR CENTRAL,RAJDHANI,HEATWAVE,MORNING,SUNDAY,CRITICAL,NO,865,978.81,113.81,992.4,2025-06-15
12313,NDLS,NEW DELHI,RAJDHANI,HEATWAVE,MORNING,SUNDAY,CRITICAL,NO,1080,1200,120,1430.5,2025-06-15
12313,SDAH,SEALDAH,RAJDHANI,RAIN,EVENING,MONDAY,HIGH,PLATFORM_CONGESTION,0,23.94,23.94,0.0,2025-06-16
12313,DGR,DURGAPUR,RAJDHANI,RAIN,EVENING,MONDAY,HIGH,PLATFORM_CONGESTION,108,152.62,44.62,161.8,2025-06-16
12313,ASN,ASANSOL JN,RAJDHANI,FOG,EVENING,MONDAY,HIGH,PLATFORM_CONGESTION,136,199.99,63.99,204.3,2025-06-16
12313,DHN,DHANBAD JN,RAJDHANI,RAIN,NIGHT,MONDAY,HIGH,PLATFORM_CONGESTION,210,297.2,87.2,261.7,2025-06-16
12313,GAYA,GAYA JN,RAJDHANI,RAIN,NIGHT,MONDAY,HIGH,PLATFORM_CONGESTION,367,463.21,96.21,455.8,2025-06-16
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,MONSOON_STORM,NIGHT,MONDAY,HIGH,PLATFORM_CONGESTION,503,613.28,110.28,656.8,2025-06-16
12313,CNB,KANPUR CENTRAL,RAJDHANI,RAIN,MORNING,MONDAY,HIGH,PLATFORM_CONGESTION,865,985,120,992.4,2025-06-16
12313,NDLS,NEW DELHI,RAJDHANI,RAIN,MORNING,MONDAY,HIGH,PLATFORM_CONGESTION,1080,1200,120,1430.5,2025-06-16
12313,SDAH,SEALDAH,RAJDHANI,HEATWAVE,EVENING,TUESDAY,CRITICAL,NO,0,13.14,13.14,0.0,2025-06-17
12313,DGR,DURGAPUR,RAJDHANI,HEATWAVE,EVENING,TUESDAY,LOW,NO,108,123.57,15.57,161.8,2025-06-17
12313,ASN,ASANSOL JN,RAJDHANI,HEATWAVE,EVENING,TUESDAY,MEDIUM,NO,136,155.85,19.85,204.3,2025-06-17
12313,DHN,DHANBAD JN,RAJDHANI,HEATWAVE,NIGHT,TUESDAY,LOW,NO,210,240.62,30.62,261.7,2025-06-17
12313,GAYA,GAYA JN,RAJDHANI,HEATWAVE,NIGHT,TUESDAY,LOW,NO,367,403.63,36.63,455.8,2025-06-17
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,HEATWAVE,NIGHT,TUESDAY,LOW,NO,503,539.8,36.8,656.8,2025-06-17
12313,CNB,KANPUR CENTRAL,RAJDHANI,HEATWAVE,MORNING,TUESDAY,LOW,NO,865,899.83,34.83,992.4,2025-06-17
12313,NDLS,NEW DELHI,RAJDHANI,HEATWAVE,MORNING,TUESDAY,CRITICAL,NO,1080,1128.02,48.02,1430.5,2025-06-17
12313,SDAH,SEALDAH,RAJDHANI,MONSOON_STORM,EVENING,WEDNESDAY,LOW,LATE_INCOMING_TRAIN,0,22.91,22.91,0.0,2025-06-18
12313,DGR,DURGAPUR,RAJDHANI,MONSOON_STORM,EVENING,WEDNESDAY,HIGH,NO,108,143.71,35.71,161.8,2025-06-18
12313,ASN,ASANSOL JN,RAJDHANI,MONSOON_STORM,EVENING,WEDNESDAY,HIGH,NO,136,192.14,56.14,204.3,2025-06-18
12313,DHN,DHANBAD JN,RAJDHANI,MONSOON_STORM,NIGHT,WEDNESDAY,HIGH,NO,210,272.34,62.34,261.7,2025-06-18
12313,GAYA,GAYA JN,RAJDHANI,MONSOON_STORM,NIGHT,WEDNESDAY,HIGH,NO,367,454.48,87.48,455.8,2025-06-18
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,MONSOON_STORM,NIGHT,WEDNESDAY,HIGH,NO,503,612.08,109.08,656.8,2025-06-18
12313,CNB,KANPUR CENTRAL,RAJDHANI,MONSOON_STORM,MORNING,WEDNESDAY,HIGH,NO,865,985,120,992.4,2025-06-18
12313,NDLS,NEW DELHI,RAJDHANI,HEATWAVE,MORNING,WEDNESDAY,HIGH,NO,1080,1200,120,1430.5,2025-06-18
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,SUNDAY,LOW,NO,0,11.29,11.29,0.0,2023-01-01
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,SUNDAY,LOW,NO,108,114.81,6.81,161.8,2023-01-01
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,SUNDAY,LOW,NO,136,139.65,3.65,204.3,2023-01-01
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,SUNDAY,LOW,NO,210,210,0,261.7,2023-01-01
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,SUNDAY,LOW,NO,367,367,0,455.8,2023-01-01
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,SUNDAY,LOW,NO,503,503,0,656.8,2023-01-01
12313,CNB,KANPUR CENTRAL,RAJDHANI,CLEAR,MORNING,SUNDAY,LOW,NO,865,865,0,992.4,2023-01-01
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,SUNDAY,MEDIUM,NO,1080,1080,0,1430.5,2023-01-01
12313,SDAH,SEALDAH,RAJDHANI,HEATWAVE,EVENING,MONDAY,MEDIUM,SIGNAL_FAILURE,0,18.5,18.5,0.0,2023-01-02
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,MONDAY,MEDIUM,NO,108,125.22,17.22,161.8,2023-01-02
12313,ASN,ASANSOL JN,RAJDHANI,FOG,EVENING,MONDAY,MEDIUM,NO,136,158.57,22.57,204.3,2023-01-02
12313,DHN,DHANBAD JN,RAJDHANI,FOG,NIGHT,MONDAY,MEDIUM,NO,210,236.81,26.81,261.7,2023-01-02
12313,GAYA,GAYA JN,RAJDHANI,FOG,NIGHT,MONDAY,MEDIUM,NO,367,398.96,31.96,455.8,2023-01-02
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,FOG,NIGHT,MONDAY,MEDIUM,NO,503,540.44,37.44,656.8,2023-01-02
12313,CNB,KANPUR CENTRAL,RAJDHANI,FOG,MORNING,MONDAY,CRITICAL,NO,865,910.11,45.11,992.4,2023-01-02
12313,NDLS,NEW DELHI,RAJDHANI,FOG,MORNING,MONDAY,MEDIUM,NO,1080,1130.24,50.24,1430.5,2023-01-02
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,TUESDAY,HIGH,SIGNAL_FAILURE,0,18.09,18.09,0.0,2023-01-03
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,TUESDAY,HIGH,SIGNAL_FAILURE,108,150.89,42.89,161.8,2023-01-03
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,TUESDAY,HIGH,SIGNAL_FAILURE,136,207.25,71.25,204.3,2023-01-03
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,TUESDAY,HIGH,SIGNAL_FAILURE,210,300.53,90.53,261.7,2023-01-03
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,TUESDAY,HIGH,TRACK_MAINTENANCE,367,466.26,99.26,455.8,2023-01-03
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,TUESDAY,MEDIUM,SIGNAL_FAILURE,503,608.48,105.48,656.8,2023-01-03
12313,CNB,KANPUR CENTRAL,RAJDHANI,CLEAR,MORNING,TUESDAY,HIGH,SIGNAL_FAILURE,865,985,120,992.4,2023-01-03
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,TUESDAY,MEDIUM,SIGNAL_FAILURE,1080,1200,120,1430.5,2023-01-03
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,WEDNESDAY,LOW,NO,0,13.16,13.16,0.0,2023-01-04
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,WEDNESDAY,LOW,NO,108,115.93,7.93,161.8,2023-01-04
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,WEDNESDAY,LOW,NO,136,146.71,10.71,204.3,2023-01-04
12313,DHN,DHANBAD JN,RAJDHANI,HEATWAVE,NIGHT,WEDNESDAY,LOW,NO,210,221.46,11.46,261.7,2023-01-04
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,WEDNESDAY,LOW,NO,367,374.12,7.12,455.8,2023-01-04
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,WEDNESDAY,LOW,NO,503,509.53,6.53,656.8,2023-01-04
12313,CNB,KANPUR CENTRAL,RAJDHANI,CLEAR,MORNING,WEDNESDAY,LOW,NO,865,867.82,2.82,992.4,2023-01-04
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,WEDNESDAY,LOW,NO,1080,1080,0,1430.5,2023-01-04
12313,SDAH,SEALDAH,RAJDHANI,RAIN,EVENING,THURSDAY,MEDIUM,NO,0,7.22,7.22,0.0,2023-01-05
12313,DGR,DURGAPUR,RAJDHANI,RAIN,EVENING,THURSDAY,MEDIUM,NO,108,116.88,8.88,161.8,2023-01-05
12313,ASN,ASANSOL JN,RAJDHANI,RAIN,EVENING,THURSDAY,MEDIUM,SIGNAL_FAILURE,136,166.72,30.72,204.3,2023-01-05
12313,DHN,DHANBAD JN,RAJDHANI,RAIN,NIGHT,THURSDAY,LOW,NO,210,234.36,24.36,261.7,2023-01-05
12313,GAYA,GAYA JN,RAJDHANI,RAIN,NIGHT,THURSDAY,LOW,NO,367,395.02,28.02,455.8,2023-01-05
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,RAIN,NIGHT,THURSDAY,MEDIUM,NO,503,541.23,38.23,656.8,2023-01-05
12313,CNB,KANPUR CENTRAL,RAJDHANI,RAIN,MORNING,THURSDAY,MEDIUM,NO,865,906.39,41.39,992.4,2023-01-05
12313,NDLS,NEW DELHI,RAJDHANI,RAIN,MORNING,THURSDAY,MEDIUM,PLATFORM_CONGESTION,1080,1130.46,50.46,1430.5,2023-01-05
12313,SDAH,SEALDAH,RAJDHANI,MONSOON_STORM,EVENING,FRIDAY,MEDIUM,NO,0,14.86,14.86,0.0,2023-01-06
12313,DGR,DURGAPUR,RAJDHANI,RAIN,EVENING,FRIDAY,MEDIUM,NO,108,122.08,14.08,161.8,2023-01-06
12313,ASN,ASANSOL JN,RAJDHANI,RAIN,EVENING,FRIDAY,MEDIUM,NO,136,148.92,12.92,204.3,2023-01-06
12313,DHN,DHANBAD JN,RAJDHANI,RAIN,NIGHT,FRIDAY,MEDIUM,NO,210,235.6,25.6,261.7,2023-01-06
12313,GAYA,GAYA JN,RAJDHANI,RAIN,NIGHT,FRIDAY,MEDIUM,NO,367,390.74,23.74,455.8,2023-01-06
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,FOG,NIGHT,FRIDAY,MEDIUM,NO,503,537.24,34.24,656.8,2023-01-06
12313,CNB,KANPUR CENTRAL,RAJDHANI,FOG,MORNING,FRIDAY,MEDIUM,NO,865,906.68,41.68,992.4,2023-01-06
12313,NDLS,NEW DELHI,RAJDHANI,RAIN,MORNING,FRIDAY,MEDIUM,NO,1080,1130.3,50.3,1430.5,2023-01-06
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,SATURDAY,MEDIUM,NO,0,9.46,9.46,0.0,2023-01-07
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,SATURDAY,MEDIUM,NO,108,116.24,8.24,161.8,2023-01-07
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,SATURDAY,MEDIUM,NO,136,139.33,3.33,204.3,2023-01-07
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,SATURDAY,MEDIUM,NO,210,215.65,5.65,261.7,2023-01-07
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,SATURDAY,MEDIUM,NO,367,369.6,2.6,455.8,2023-01-07
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,SATURDAY,MEDIUM,NO,503,503,0,656.8,2023-01-07
12313,CNB,KANPUR CENTRAL,RAJDHANI,CLEAR,MORNING,SATURDAY,MEDIUM,NO,865,866.25,1.25,992.4,2023-01-07
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,SATURDAY,MEDIUM,NO,1080,1081.37,1.37,1430.5,2023-01-07
12313,SDAH,SEALDAH,RAJDHANI,HEATWAVE,EVENING,SUNDAY,MEDIUM,NO,0,1.15,1.15,0.0,2023-01-08
12313,DGR,DURGAPUR,RAJDHANI,HEATWAVE,EVENING,SUNDAY,CRITICAL,NO,108,124.62,16.62,161.8,2023-01-08
12313,ASN,ASANSOL JN,RAJDHANI,HEATWAVE,EVENING,SUNDAY,MEDIUM,NO,136,158.89,22.89,204.3,2023-01-08
12313,DHN,DHANBAD JN,RAJDHANI,HEATWAVE,NIGHT,SUNDAY,MEDIUM,TRACK_MAINTENANCE,210,248.51,38.51,261.7,2023-01-08
12313,GAYA,GAYA JN,RAJDHANI,HEATWAVE,NIGHT,SUNDAY,MEDIUM,TRACK_MAINTENANCE,367,414.14,47.14,455.8,2023-01-08
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,HEATWAVE,NIGHT,SUNDAY,MEDIUM,NO,503,557.36,54.36,656.8,2023-01-08
12313,CNB,KANPUR CENTRAL,RAJDHANI,HEATWAVE,MORNING,SUNDAY,MEDIUM,NO,865,915.73,50.73,992.4,2023-01-08
12313,NDLS,NEW DELHI,RAJDHANI,HEATWAVE,MORNING,SUNDAY,MEDIUM,SIGNAL_FAILURE,1080,1147.32,67.32,1430.5,2023-01-08
12313,SDAH,SEALDAH,RAJDHANI,FOG,EVENING,MONDAY,MEDIUM,NO,0,13.95,13.95,0.0,2023-01-09
12313,DGR,DURGAPUR,RAJDHANI,FOG,EVENING,MONDAY,MEDIUM,NO,108,130.39,22.39,161.8,2023-01-09
12313,ASN,ASANSOL JN,RAJDHANI,FOG,EVENING,MONDAY,MEDIUM,NO,136,155.04,19.04,204.3,2023-01-09
12313,DHN,DHANBAD JN,RAJDHANI,FOG,NIGHT,MONDAY,HIGH,NO,210,238.58,28.58,261.7,2023-01-09
12313,GAYA,GAYA JN,RAJDHANI,FOG,NIGHT,MONDAY,HIGH,NO,367,408.38,41.38,455.8,2023-01-09
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,FOG,NIGHT,MONDAY,HIGH,NO,503,563.16,60.16,656.8,2023-01-09
12313,CNB,KANPUR CENTRAL,RAJDHANI,FOG,MORNING,MONDAY,MEDIUM,NO,865,928.04,63.04,992.4,2023-01-09
12313,NDLS,NEW DELHI,RAJDHANI,FOG,MORNING,MONDAY,MEDIUM,NO,1080,1146.65,66.65,1430.5,2023-01-09
12313,SDAH,SEALDAH,RAJDHANI,MONSOON_STORM,EVENING,TUESDAY,HIGH,NO,0,8.55,8.55,0.0,2023-01-10
12313,DGR,DURGAPUR,RAJDHANI,MONSOON_STORM,EVENING,TUESDAY,HIGH,NO,108,133.83,25.83,161.8,2023-01-10
12313,ASN,ASANSOL JN,RAJDHANI,MONSOON_STORM,EVENING,TUESDAY,HIGH,NO,136,177.5,41.5,204.3,2023-01-10
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,TUESDAY,HIGH,SIGNAL_FAILURE,210,276.16,66.16,261.7,2023-01-10
12313,GAYA,GAYA JN,RAJDHANI,MONSOON_STORM,NIGHT,TUESDAY,HIGH,PLATFORM_CONGESTION,367,444.43,77.43,455.8,2023-01-10
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,MONSOON_STORM,NIGHT,TUESDAY,HIGH,LATE_INCOMING_TRAIN,503,610.33,107.33,656.8,2023-01-10
12313,CNB,KANPUR CENTRAL,RAJDHANI,MONSOON_STORM,MORNING,TUESDAY,HIGH,NO,865,982.62,117.62,992.4,2023-01-10
12313,NDLS,NEW DELHI,RAJDHANI,MONSOON_STORM,MORNING,TUESDAY,HIGH,NO,1080,1200,120,1430.5,2023-01-10
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,WEDNESDAY,MEDIUM,SIGNAL_FAILURE,0,18.06,18.06,0.0,2023-01-11
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,WEDNESDAY,MEDIUM,SIGNAL_FAILURE,108,133.82,25.82,161.8,2023-01-11
12313,ASN,ASANSOL JN,RAJDHANI,MONSOON_STORM,EVENING,WEDNESDAY,MEDIUM,SIGNAL_FAILURE,136,179.74,43.74,204.3,2023-01-11
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,WEDNESDAY,MEDIUM,SIGNAL_FAILURE,210,266.76,56.76,261.7,2023-01-11
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,WEDNESDAY,MEDIUM,SIGNAL_FAILURE,367,438.56,71.56,455.8,2023-01-11
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,WEDNESDAY,MEDIUM,SIGNAL_FAILURE,503,591.08,88.08,656.8,2023-01-11
12313,CNB,KANPUR CENTRAL,RAJDHANI,CLEAR,MORNING,WEDNESDAY,MEDIUM,SIGNAL_FAILURE,865,972.9,107.9,992.4,2023-01-11
12313,NDLS,NEW DELHI,RAJDHANI,RAIN,MORNING,WEDNESDAY,MEDIUM,TRACK_MAINTENANCE,1080,1200,120,1430.5,2023-01-11
12313,SDAH,SEALDAH,RAJDHANI,MONSOON_STORM,EVENING,THURSDAY,CRITICAL,TRACK_MAINTENANCE,0,24.86,24.86,0.0,2023-01-12
12313,DGR,DURGAPUR,RAJDHANI,MONSOON_STORM,EVENING,THURSDAY,CRITICAL,TRACK_MAINTENANCE,108,155.81,47.81,161.8,2023-01-12
12313,ASN,ASANSOL JN,RAJDHANI,HEATWAVE,EVENING,THURSDAY,CRITICAL,PLATFORM_CONGESTION,136,210.58,74.58,204.3,2023-01-12
12313,DHN,DHANBAD JN,RAJDHANI,MONSOON_STORM,NIGHT,THURSDAY,CRITICAL,TRACK_MAINTENANCE,210,310.41,100.41,261.7,2023-01-12
12313,GAYA,GAYA JN,RAJDHANI,MONSOON_STORM,NIGHT,THURSDAY,CRITICAL,TRACK_MAINTENANCE,367,487,120,455.8,2023-01-12
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,MONSOON_STORM,NIGHT,THURSDAY,CRITICAL,TRACK_MAINTENANCE,503,623,120,656.8,2023-01-12
12313,CNB,KANPUR CENTRAL,RAJDHANI,MONSOON_STORM,MORNING,THURSDAY,CRITICAL,TRACK_MAINTENANCE,865,985,120,992.4,2023-01-12
12313,NDLS,NEW DELHI,RAJDHANI,FOG,MORNING,THURSDAY,CRITICAL,TRACK_MAINTENANCE,1080,1200,120,1430.5,2023-01-12
12313,SDAH,SEALDAH,RAJDHANI,FOG,EVENING,FRIDAY,LOW,PLATFORM_CONGESTION,0,7.54,7.54,0.0,2023-01-13
12313,DGR,DURGAPUR,RAJDHANI,FOG,EVENING,FRIDAY,LOW,NO,108,113.37,5.37,161.8,2023-01-13
12313,ASN,ASANSOL JN,RAJDHANI,FOG,EVENING,FRIDAY,LOW,NO,136,138.41,2.41,204.3,2023-01-13
12313,DHN,DHANBAD JN,RAJDHANI,FOG,NIGHT,FRIDAY,MEDIUM,NO,210,220.2,10.2,261.7,2023-01-13
12313,GAYA,GAYA JN,RAJDHANI,FOG,NIGHT,FRIDAY,LOW,NO,367,383.38,16.38,455.8,2023-01-13
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,FOG,NIGHT,FRIDAY,LOW,NO,503,518.49,15.49,656.8,2023-01-13
12313,CNB,KANPUR CENTRAL,RAJDHANI,RAIN,MORNING,FRIDAY,LOW,NO,865,886.63,21.63,992.4,2023-01-13
12313,NDLS,NEW DELHI,RAJDHANI,FOG,MORNING,FRIDAY,LOW,NO,1080,1108.81,28.81,1430.5,2023-01-13
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,SATURDAY,LOW,NO,0,0.02,0.02,0.0,2023-01-14
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,SATURDAY,MEDIUM,LATE_INCOMING_TRAIN,108,113.96,5.96,161.8,2023-01-14
12313,ASN,ASANSOL JN,RAJDHANI,FOG,EVENING,SATURDAY,LOW,NO,136,142.75,6.75,204.3,2023-01-14
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,SATURDAY,LOW,NO,210,219.12,9.12,261.7,2023-01-14
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,SATURDAY,LOW,NO,367,368.65,1.65,455.8,2023-01-14
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,SATURDAY,LOW,NO,503,504.66,1.66,656.8,2023-01-14
12313,CNB,KANPUR CENTRAL,RAJDHANI,FOG,MORNING,SATURDAY,LOW,NO,865,871.87,6.87,992.4,2023-01-14
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,SATURDAY,LOW,NO,1080,1082.79,2.79,1430.5,2023-01-14
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,SUNDAY,LOW,NO,0,4.14,4.14,0.0,2023-01-15
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,SUNDAY,LOW,NO,108,108,0,161.8,2023-01-15
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,SUNDAY,LOW,NO,136,136,0,204.3,2023-01-15
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,SUNDAY,LOW,NO,210,210,0,261.7,2023-01-15
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,SUNDAY,LOW,NO,367,371.83,4.83,455.8,2023-01-15
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,SUNDAY,LOW,NO,503,503.02,0.02,656.8,2023-01-15
12313,CNB,KANPUR CENTRAL,RAJDHANI,CLEAR,MORNING,SUNDAY,LOW,NO,865,866.35,1.35,992.4,2023-01-15
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,SUNDAY,LOW,NO,1080,1091.14,11.14,1430.5,2023-01-15
12313,SDAH,SEALDAH,RAJDHANI,CLEAR,EVENING,MONDAY,HIGH,TRACK_MAINTENANCE,0,30.21,30.21,0.0,2023-01-16
12313,DGR,DURGAPUR,RAJDHANI,CLEAR,EVENING,MONDAY,LOW,NO,108,140.81,32.81,161.8,2023-01-16
12313,ASN,ASANSOL JN,RAJDHANI,CLEAR,EVENING,MONDAY,LOW,TRACK_MAINTENANCE,136,184.09,48.09,204.3,2023-01-16
12313,DHN,DHANBAD JN,RAJDHANI,CLEAR,NIGHT,MONDAY,LOW,TRACK_MAINTENANCE,210,267.67,57.67,261.7,2023-01-16
12313,GAYA,GAYA JN,RAJDHANI,CLEAR,NIGHT,MONDAY,LOW,TRACK_MAINTENANCE,367,432.94,65.94,455.8,2023-01-16
12313,DDU,PT. DD UPADHYAYA JN,RAJDHANI,CLEAR,NIGHT,MONDAY,LOW,TRACK_MAINTENANCE,503,583.1,80.1,656.8,2023-01-16
12313,CNB,KANPUR CENTRAL,RAJDHANI,FOG,MORNING,MONDAY,HIGH,TRACK_MAINTENANCE,865,965.81,100.81,992.4,2023-01-16
12313,NDLS,NEW DELHI,RAJDHANI,CLEAR,MORNING,MONDAY,LOW,TRACK_MAINTENANCE,1080,1188.9,108.9,1430.5,2023-01-16
12313,SDAH,SEALDAH,RAJDHANI,HEATWAVE,EVENING,TUESDAY,HIGH,NO,0,12.12,12.12,0.0,2023-01-17
12313,DGR,DURGAPUR,RAJDHANI,MONSOON_STORM,EVENING,TUESDAY,LOW,NO,108,126.22,18.22,161.8,2023-01-17
12313,ASN,ASANSOL JN,RAJDHANI,MONSOON_STORM,EVENING,TUESDAY,LOW,LATE_INCOMING_TRAIN,136,178.24,42.24,204.3,2023-01-17
12313,DHN,DHANBAD JN,RAJDHANI,MONSOON_STORM,NIGHT,TUESDAY,LOW,NO,210,263.26,53.26,261.7,2023-01-17
12313,GAYA,GAYA JN,RAJDHANI,MONSOON_STORM,NIGHT,TUESDAY,LOW,NO,367,433.58,66.58,455.8,2023-01-17
